job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python
6153,Business Analyst,Startup,Healthcare,UK,Hybrid,Senior,11,PhD,1
6154,Data Analyst,Medium,Finance,India,Onsite,Senior,10,PhD,1
6155,Business Analyst,Enterprise,Healthcare,USA,Onsite,Mid,4,Bachelor,0
6156,Data Analyst,Startup,Education,UK,Hybrid,Mid,6,PhD,0
6157,Data Analyst,MNC,E-commerce,Canada,Remote,Entry,6,Bachelor,0
6158,Data Analyst,Medium,Education,Singapore,Hybrid,Entry,4,Bachelor,1
6159,Data Engineer,MNC,E-commerce,India,Remote,Senior,10,Master,0
6160,Data Engineer,Startup,Technology,Singapore,Remote,Entry,8,Bachelor,0
6161,Business Analyst,Enterprise,Education,Canada,Hybrid,Senior,8,Master,1
6162,Data Engineer,Enterprise,Finance,Singapore,Remote,Senior,3,Bachelor,0
6163,Data Scientist,Medium,E-commerce,Germany,Remote,Entry,8,Bachelor,0
6164,Machine Learning Engineer,Medium,Education,Singapore,Hybrid,Mid,13,Master,0
6165,Data Engineer,MNC,E-commerce,USA,Onsite,Mid,9,Bachelor,1
6166,Data Analyst,Medium,E-commerce,Canada,Onsite,Entry,9,PhD,1
6167,Data Analyst,Enterprise,E-commerce,Singapore,Onsite,Entry,9,PhD,0
6168,Data Engineer,Medium,Healthcare,Germany,Remote,Senior,5,Bachelor,1
6169,Business Analyst,Enterprise,Finance,India,Onsite,Entry,6,PhD,1
6170,Business Analyst,Enterprise,Retail,Germany,Hybrid,Senior,5,PhD,0
6171,AI Engineer,Medium,Education,India,Hybrid,Mid,4,PhD,1
6172,Data Engineer,Startup,E-commerce,Canada,Hybrid,Entry,14,Bachelor,1
6173,Data Analyst,Startup,Retail,India,Remote,Senior,5,Bachelor,1
6174,Data Scientist,Startup,Finance,India,Remote,Entry,8,PhD,0
6175,Machine Learning Engineer,Startup,Technology,Singapore,Hybrid,Mid,2,Bachelor,1
6176,Data Analyst,Startup,Technology,Singapore,Remote,Entry,10,Master,1
6177,Data Analyst,Medium,Finance,Australia,Onsite,Entry,0,Bachelor,1
6178,AI Engineer,MNC,Healthcare,Canada,Onsite,Senior,1,Master,0
6179,Data Analyst,MNC,Finance,Canada,Onsite,Entry,6,Master,1
6180,Data Scientist,Enterprise,Finance,Germany,Hybrid,Mid,14,Bachelor,1
6181,Data Engineer,Enterprise,Finance,USA,Remote,Mid,6,Master,1
6182,Machine Learning Engineer,MNC,E-commerce,USA,Remote,Entry,5,Master,0
6183,AI Engineer,Medium,Healthcare,Singapore,Onsite,Entry,6,Master,1
6184,Business Analyst,Enterprise,E-commerce,Germany,Onsite,Senior,0,PhD,0
6185,Data Analyst,Startup,Education,UK,Hybrid,Mid,0,PhD,1
6186,Business Analyst,MNC,Retail,Singapore,Onsite,Entry,14,PhD,0
6187,Machine Learning Engineer,Enterprise,Healthcare,Australia,Remote,Senior,6,Bachelor,0
6188,Data Analyst,Medium,Healthcare,Germany,Hybrid,Entry,0,PhD,0
6189,Machine Learning Engineer,Startup,Healthcare,Canada,Hybrid,Entry,11,PhD,0
6190,Business Analyst,Medium,E-commerce,India,Remote,Entry,0,Master,1
6191,AI Engineer,MNC,Technology,UK,Hybrid,Mid,2,Bachelor,0
6192,Machine Learning Engineer,MNC,Technology,Singapore,Onsite,Mid,4,Master,1
6193,Machine Learning Engineer,Medium,Retail,Canada,Remote,Mid,12,Master,1
6194,Machine Learning Engineer,Startup,Education,USA,Hybrid,Senior,11,PhD,0
6195,Data Engineer,Enterprise,Healthcare,Canada,Onsite,Mid,7,Bachelor,1
6196,AI Engineer,Medium,Finance,Germany,Hybrid,Senior,5,PhD,1
6197,Machine Learning Engineer,Medium,Finance,Australia,Onsite,Entry,5,Bachelor,1
6198,Business Analyst,Medium,Finance,USA,Hybrid,Entry,7,Bachelor,0
6199,Data Analyst,Enterprise,Healthcare,India,Hybrid,Senior,0,Bachelor,0
6200,Machine Learning Engineer,Medium,Education,Canada,Onsite,Senior,14,Master,0
6201,Business Analyst,Medium,Finance,USA,Remote,Senior,3,Master,0
6202,Data Scientist,Startup,Healthcare,USA,Hybrid,Mid,14,Bachelor,0
6203,Machine Learning Engineer,MNC,Retail,Germany,Onsite,Entry,14,Master,1
6204,Machine Learning Engineer,Enterprise,Technology,USA,Hybrid,Mid,14,Master,1
6205,Machine Learning Engineer,MNC,Education,UK,Remote,Senior,11,Master,1
6206,Data Engineer,Enterprise,Technology,Australia,Hybrid,Mid,11,Master,0
6207,Machine Learning Engineer,MNC,Education,USA,Onsite,Senior,10,Master,0
6208,Machine Learning Engineer,MNC,Retail,India,Hybrid,Entry,9,Bachelor,0
6209,Data Analyst,Startup,E-commerce,Australia,Onsite,Entry,10,Master,0
6210,AI Engineer,Startup,Healthcare,India,Remote,Mid,4,PhD,0
6211,AI Engineer,Enterprise,Finance,Singapore,Remote,Senior,1,PhD,0
6212,AI Engineer,Startup,Technology,Canada,Remote,Entry,0,Master,1
6213,Data Analyst,Medium,Retail,India,Remote,Entry,8,Bachelor,1
6214,AI Engineer,Startup,E-commerce,USA,Onsite,Senior,3,Master,1
6215,Data Engineer,Enterprise,Finance,USA,Hybrid,Senior,8,Bachelor,0
6216,Machine Learning Engineer,Enterprise,E-commerce,UK,Onsite,Mid,12,PhD,0
6217,Business Analyst,Enterprise,E-commerce,Canada,Hybrid,Entry,1,Bachelor,1
6218,Data Engineer,Startup,E-commerce,India,Hybrid,Senior,1,Bachelor,1
6219,Data Scientist,Enterprise,Education,Australia,Onsite,Mid,14,Master,1
6220,Machine Learning Engineer,Medium,Finance,Australia,Remote,Mid,6,PhD,0
6221,Business Analyst,Startup,E-commerce,Canada,Hybrid,Mid,3,Bachelor,1
6222,Data Engineer,MNC,E-commerce,Australia,Hybrid,Mid,0,Master,0
6223,Business Analyst,Medium,Retail,UK,Hybrid,Senior,9,Bachelor,1
6224,Business Analyst,MNC,Retail,Canada,Remote,Senior,12,PhD,0
6225,Data Analyst,Enterprise,Retail,Canada,Hybrid,Mid,6,Master,1
6226,Business Analyst,Medium,Healthcare,Germany,Onsite,Entry,10,Master,1
6227,AI Engineer,MNC,Retail,Germany,Remote,Mid,9,Bachelor,0
6228,Machine Learning Engineer,MNC,E-commerce,USA,Onsite,Mid,12,PhD,1
6229,Data Analyst,Enterprise,Technology,Singapore,Remote,Mid,14,Master,0
6230,Data Scientist,Startup,Finance,Germany,Onsite,Senior,13,Bachelor,1
6231,Data Scientist,Startup,Finance,USA,Remote,Mid,7,PhD,1
6232,AI Engineer,Enterprise,E-commerce,Australia,Hybrid,Entry,12,Master,0
6233,Data Analyst,MNC,Technology,USA,Onsite,Mid,10,Master,1
6234,AI Engineer,Enterprise,Retail,USA,Remote,Senior,4,PhD,1
6235,Machine Learning Engineer,Medium,Education,India,Hybrid,Senior,7,PhD,0
6236,Machine Learning Engineer,MNC,Technology,Canada,Remote,Entry,1,PhD,0
6237,Machine Learning Engineer,Medium,Finance,Germany,Remote,Entry,0,Bachelor,0
6238,Machine Learning Engineer,Enterprise,Retail,UK,Hybrid,Mid,9,Bachelor,0
6239,Data Scientist,Medium,Healthcare,Australia,Onsite,Mid,2,Master,0
6240,Business Analyst,Medium,E-commerce,USA,Onsite,Entry,6,Bachelor,0
6241,Data Scientist,Enterprise,Finance,India,Onsite,Mid,6,Master,1
6242,Data Scientist,Enterprise,Technology,India,Onsite,Mid,2,Bachelor,1
6243,AI Engineer,Medium,Finance,UK,Hybrid,Mid,2,PhD,1
6244,Data Scientist,Medium,Education,India,Hybrid,Entry,3,Master,0
6245,Machine Learning Engineer,Medium,Education,USA,Hybrid,Entry,8,Bachelor,1
6246,Business Analyst,MNC,Healthcare,USA,Remote,Senior,11,Master,1
6247,Machine Learning Engineer,Startup,Retail,USA,Onsite,Senior,3,Bachelor,0
6248,Data Engineer,Enterprise,Finance,India,Remote,Entry,13,PhD,0
6249,Data Analyst,Startup,Healthcare,Australia,Onsite,Mid,5,Bachelor,1
6250,Business Analyst,Medium,Finance,USA,Onsite,Senior,6,PhD,1
6251,Data Analyst,MNC,Technology,India,Onsite,Senior,2,Bachelor,1
6252,Business Analyst,Medium,Healthcare,USA,Remote,Mid,13,Master,1
6253,Data Analyst,Startup,E-commerce,Singapore,Onsite,Entry,8,PhD,0
6254,Data Scientist,Startup,Technology,Germany,Remote,Senior,2,Master,1
6255,Data Engineer,MNC,E-commerce,Singapore,Remote,Entry,2,Bachelor,1
6256,AI Engineer,Startup,Education,Canada,Remote,Mid,13,PhD,0
6257,Business Analyst,Medium,E-commerce,Australia,Remote,Senior,12,PhD,1
6258,Data Scientist,Enterprise,Retail,USA,Remote,Mid,4,Master,1
6259,Data Analyst,Medium,Technology,Canada,Hybrid,Entry,3,Master,0
6260,Data Engineer,MNC,E-commerce,Singapore,Onsite,Entry,5,Master,1
6261,Data Scientist,Startup,Technology,UK,Onsite,Entry,2,PhD,0
6262,AI Engineer,Enterprise,Healthcare,UK,Remote,Mid,6,PhD,0
6263,Machine Learning Engineer,MNC,E-commerce,USA,Onsite,Entry,8,Bachelor,1
6264,AI Engineer,Enterprise,Healthcare,UK,Hybrid,Senior,10,Master,1
6265,Business Analyst,MNC,Finance,USA,Onsite,Entry,1,PhD,0
6266,Data Engineer,Enterprise,Technology,Australia,Remote,Entry,8,Master,0
6267,Data Engineer,Medium,Finance,Singapore,Onsite,Senior,6,Master,0
6268,Machine Learning Engineer,Startup,Retail,USA,Remote,Senior,2,PhD,1
6269,AI Engineer,MNC,Retail,India,Remote,Senior,12,Master,1
6270,Data Engineer,Medium,Finance,USA,Remote,Senior,7,Master,1
6271,AI Engineer,MNC,Finance,Canada,Remote,Mid,7,Bachelor,1
6272,Machine Learning Engineer,Startup,Healthcare,UK,Onsite,Senior,10,PhD,0
6273,Business Analyst,MNC,Healthcare,Australia,Onsite,Senior,10,Bachelor,1
6274,AI Engineer,MNC,Finance,Germany,Hybrid,Senior,14,Bachelor,1
6275,Business Analyst,Enterprise,Finance,Germany,Remote,Mid,5,Master,0
6276,Machine Learning Engineer,Medium,Technology,Germany,Remote,Senior,14,Bachelor,0
6277,Business Analyst,Startup,Healthcare,Germany,Onsite,Mid,2,Master,1
6278,Data Scientist,Startup,Finance,USA,Hybrid,Entry,5,Bachelor,0
6279,Data Analyst,Enterprise,Finance,Germany,Hybrid,Mid,11,Bachelor,0
6280,Business Analyst,Medium,Education,India,Onsite,Entry,0,Bachelor,0
6281,Data Analyst,Medium,Retail,India,Hybrid,Senior,13,Bachelor,0
6282,Machine Learning Engineer,Startup,E-commerce,USA,Hybrid,Entry,6,Bachelor,0
6283,Business Analyst,MNC,Technology,Australia,Remote,Mid,7,Master,1
6284,Data Analyst,Medium,Education,Australia,Hybrid,Senior,3,PhD,1
6285,AI Engineer,MNC,E-commerce,Germany,Remote,Senior,5,PhD,1
6286,Data Analyst,Medium,Healthcare,India,Hybrid,Entry,2,Master,0
6287,Data Engineer,Enterprise,E-commerce,Singapore,Remote,Senior,13,PhD,0
6288,Data Analyst,MNC,Technology,UK,Onsite,Entry,7,PhD,0
6289,AI Engineer,MNC,Healthcare,UK,Hybrid,Senior,10,Master,0
6290,Data Analyst,Startup,E-commerce,USA,Hybrid,Senior,7,PhD,1
6291,Data Scientist,Enterprise,Healthcare,India,Remote,Mid,8,Master,1
6292,AI Engineer,Enterprise,Finance,Canada,Onsite,Senior,3,Bachelor,0
6293,Business Analyst,Medium,Education,India,Onsite,Entry,13,Master,0
6294,Data Scientist,Startup,Healthcare,Canada,Onsite,Entry,9,Bachelor,1
6295,Data Engineer,MNC,Technology,Australia,Hybrid,Entry,3,Master,1
6296,Data Scientist,Startup,Education,Australia,Remote,Senior,9,PhD,1
6297,Data Engineer,Enterprise,Healthcare,Australia,Hybrid,Mid,13,Master,0
6298,Data Engineer,Enterprise,Healthcare,India,Hybrid,Entry,5,Master,0
6299,Data Analyst,MNC,Technology,USA,Onsite,Entry,0,PhD,1
6300,Data Engineer,MNC,E-commerce,Canada,Hybrid,Senior,10,Bachelor,0
6301,Data Scientist,Enterprise,Retail,Australia,Onsite,Entry,6,Master,1
6302,Machine Learning Engineer,MNC,Finance,Canada,Hybrid,Mid,0,PhD,0
6303,Data Engineer,MNC,Healthcare,Canada,Onsite,Senior,5,PhD,1
6304,Machine Learning Engineer,MNC,Finance,UK,Hybrid,Senior,10,Master,0
6305,Data Analyst,MNC,Technology,Singapore,Onsite,Mid,1,PhD,0
6306,Business Analyst,Startup,Healthcare,UK,Hybrid,Entry,1,Master,1
6307,Data Engineer,MNC,Healthcare,Canada,Onsite,Mid,4,Master,1
6308,Business Analyst,Startup,Retail,USA,Remote,Mid,0,Master,0
6309,Data Engineer,Startup,Technology,Australia,Remote,Senior,9,Master,0
6310,Business Analyst,Startup,Healthcare,USA,Remote,Senior,2,Bachelor,1
6311,Business Analyst,MNC,Technology,USA,Onsite,Entry,4,Master,0
6312,Data Engineer,Medium,Healthcare,Singapore,Hybrid,Entry,9,PhD,0
6313,Data Analyst,Enterprise,Healthcare,India,Remote,Mid,11,Master,1
6314,Data Engineer,MNC,Education,Singapore,Remote,Entry,12,Master,0
6315,Business Analyst,Startup,Healthcare,Canada,Hybrid,Entry,10,Master,1
6316,Machine Learning Engineer,Enterprise,E-commerce,USA,Remote,Senior,1,Master,0
6317,AI Engineer,Medium,Retail,Australia,Remote,Entry,12,Bachelor,0
6318,Data Analyst,Startup,Healthcare,Canada,Remote,Entry,9,Master,1
6319,Machine Learning Engineer,Enterprise,E-commerce,UK,Remote,Entry,6,Master,1
6320,Machine Learning Engineer,Medium,Technology,Singapore,Onsite,Entry,10,PhD,0
6321,Data Scientist,Startup,Healthcare,Australia,Onsite,Senior,9,PhD,0
6322,Machine Learning Engineer,MNC,Education,Singapore,Remote,Mid,3,Master,0
6323,Data Scientist,Enterprise,Healthcare,UK,Onsite,Senior,12,Master,1
6324,Machine Learning Engineer,Enterprise,Technology,UK,Remote,Mid,10,Bachelor,1
6325,AI Engineer,Startup,Healthcare,Singapore,Onsite,Mid,6,Master,1
6326,Data Analyst,MNC,Technology,India,Remote,Senior,14,Master,1
6327,Machine Learning Engineer,MNC,Technology,India,Onsite,Senior,9,Master,1
6328,Machine Learning Engineer,Enterprise,Finance,Singapore,Hybrid,Entry,11,PhD,1
6329,Business Analyst,Medium,Healthcare,UK,Hybrid,Senior,8,Master,0
6330,Data Engineer,Enterprise,E-commerce,Singapore,Remote,Entry,0,PhD,1
6331,Data Analyst,Startup,Education,UK,Hybrid,Entry,1,Bachelor,0
6332,Data Engineer,Enterprise,Retail,Canada,Hybrid,Senior,14,PhD,0
6333,AI Engineer,MNC,Education,Germany,Onsite,Mid,13,Master,0
6334,Business Analyst,Medium,Retail,Germany,Onsite,Entry,8,Bachelor,0
6335,Data Engineer,Enterprise,Education,Singapore,Remote,Mid,12,Master,0
6336,Data Analyst,Medium,Retail,USA,Remote,Mid,11,PhD,1
6337,Data Analyst,Enterprise,E-commerce,Singapore,Hybrid,Mid,5,Bachelor,1
6338,Business Analyst,Startup,Retail,USA,Onsite,Senior,0,Master,1
6339,Data Scientist,MNC,Retail,USA,Onsite,Mid,3,PhD,0
6340,Machine Learning Engineer,Medium,Healthcare,Australia,Remote,Senior,6,Master,1
6341,Data Engineer,Startup,Healthcare,Australia,Remote,Entry,11,Master,1
6342,Data Engineer,MNC,Healthcare,Canada,Hybrid,Senior,3,Bachelor,1
6343,Machine Learning Engineer,MNC,Education,USA,Hybrid,Mid,2,Master,0
6344,Data Scientist,Startup,Retail,Canada,Remote,Entry,6,Master,1
6345,Data Analyst,Enterprise,Technology,USA,Remote,Entry,7,PhD,0
6346,Data Analyst,Startup,E-commerce,India,Remote,Mid,6,PhD,1
6347,Machine Learning Engineer,Medium,Technology,Singapore,Hybrid,Entry,6,Master,1
6348,AI Engineer,MNC,Technology,Singapore,Onsite,Entry,11,PhD,1
6349,Machine Learning Engineer,Startup,Technology,Singapore,Onsite,Mid,4,PhD,0
6350,Data Engineer,Enterprise,Healthcare,Germany,Remote,Entry,14,PhD,1
6351,Data Analyst,Startup,Finance,Singapore,Remote,Entry,5,Master,0
6352,AI Engineer,Medium,Technology,India,Remote,Mid,4,Master,0
6353,Machine Learning Engineer,Medium,Technology,India,Hybrid,Senior,11,Master,0
6354,Business Analyst,Medium,E-commerce,Australia,Hybrid,Entry,12,PhD,1
6355,AI Engineer,MNC,Technology,Australia,Remote,Entry,1,PhD,0
6356,Machine Learning Engineer,Enterprise,Education,Germany,Onsite,Senior,10,PhD,0
6357,Business Analyst,MNC,Finance,Germany,Remote,Mid,4,PhD,0
6358,Data Engineer,Startup,Finance,USA,Remote,Mid,2,PhD,1
6359,AI Engineer,Enterprise,Education,India,Hybrid,Senior,2,PhD,0
6360,AI Engineer,MNC,Technology,India,Hybrid,Senior,0,Master,0
6361,AI Engineer,Startup,Finance,Germany,Hybrid,Entry,13,Master,1
6362,Data Engineer,Startup,Retail,Germany,Remote,Senior,6,Bachelor,0
6363,Data Scientist,Medium,Technology,Canada,Remote,Entry,7,Master,0
6364,Business Analyst,Enterprise,Finance,Australia,Onsite,Senior,7,Master,0
6365,Machine Learning Engineer,Enterprise,Technology,Australia,Hybrid,Entry,8,PhD,1
6366,Data Engineer,Medium,Retail,Australia,Remote,Entry,7,Master,0
6367,Data Analyst,Enterprise,E-commerce,Australia,Remote,Senior,7,Bachelor,1
6368,Machine Learning Engineer,Enterprise,Technology,Australia,Hybrid,Mid,3,Master,0
6369,Machine Learning Engineer,Medium,Healthcare,Australia,Hybrid,Mid,2,Bachelor,0
6370,Data Engineer,Medium,Education,Singapore,Onsite,Mid,14,PhD,0
6371,AI Engineer,MNC,E-commerce,Canada,Remote,Entry,12,PhD,0
6372,Data Analyst,Startup,Education,India,Onsite,Entry,7,Master,1
6373,AI Engineer,Enterprise,Education,USA,Onsite,Entry,6,Bachelor,0
6374,Data Engineer,Enterprise,Finance,Singapore,Hybrid,Senior,9,PhD,1
6375,Business Analyst,MNC,Finance,USA,Hybrid,Senior,2,Bachelor,0
6376,Business Analyst,MNC,Technology,India,Hybrid,Mid,9,PhD,1
6377,Data Scientist,Medium,Healthcare,Germany,Remote,Mid,9,Master,0
6378,Data Engineer,MNC,Technology,USA,Onsite,Entry,6,Bachelor,0
6379,AI Engineer,MNC,Technology,Singapore,Onsite,Mid,5,PhD,1
6380,Machine Learning Engineer,MNC,Healthcare,India,Remote,Entry,3,Master,1
6381,Data Scientist,Startup,Technology,Germany,Onsite,Senior,10,Master,0
6382,Data Engineer,Medium,Retail,UK,Remote,Mid,12,Bachelor,0
6383,AI Engineer,Medium,Technology,Australia,Hybrid,Entry,1,PhD,0
6384,Machine Learning Engineer,Medium,Healthcare,USA,Remote,Entry,6,Master,0
6385,Machine Learning Engineer,Medium,Healthcare,India,Remote,Mid,11,PhD,0
6386,Machine Learning Engineer,Enterprise,Healthcare,Canada,Onsite,Mid,8,Bachelor,0
6387,Data Analyst,Startup,Technology,Singapore,Remote,Mid,11,Bachelor,1
6388,Data Scientist,MNC,Retail,UK,Hybrid,Senior,1,Bachelor,0
6389,Data Engineer,Startup,Finance,USA,Onsite,Mid,12,PhD,0
6390,Business Analyst,Startup,Retail,India,Hybrid,Entry,10,PhD,0
6391,Data Analyst,Startup,E-commerce,Singapore,Onsite,Mid,2,Master,0
6392,Data Scientist,Enterprise,Finance,Germany,Remote,Mid,1,PhD,1
6393,Data Scientist,Enterprise,Education,UK,Remote,Entry,1,Bachelor,0
6394,Data Scientist,Medium,Education,UK,Hybrid,Entry,9,Bachelor,0
6395,Data Scientist,MNC,Technology,UK,Onsite,Senior,8,Master,0
6396,Data Analyst,MNC,Finance,India,Hybrid,Mid,9,PhD,1
6397,AI Engineer,MNC,Technology,Canada,Hybrid,Senior,6,PhD,0
6398,Data Engineer,Startup,Finance,UK,Hybrid,Mid,12,Bachelor,1
6399,Business Analyst,Medium,Healthcare,Singapore,Hybrid,Senior,1,PhD,1
6400,Data Engineer,Medium,Finance,USA,Onsite,Entry,12,PhD,0
6401,Business Analyst,Enterprise,Education,India,Hybrid,Mid,7,PhD,0
6402,AI Engineer,Enterprise,E-commerce,Singapore,Onsite,Entry,14,PhD,0
6403,Data Engineer,Enterprise,E-commerce,India,Hybrid,Entry,3,PhD,1
6404,Business Analyst,MNC,Education,Singapore,Remote,Mid,10,Master,1
6405,Data Engineer,Enterprise,E-commerce,USA,Hybrid,Mid,10,PhD,1
6406,Data Scientist,Medium,Retail,Canada,Onsite,Mid,6,Master,0
6407,AI Engineer,Medium,Finance,Singapore,Remote,Mid,11,Master,1
6408,Business Analyst,Enterprise,Healthcare,Australia,Onsite,Senior,11,PhD,1
6409,AI Engineer,Startup,Healthcare,UK,Hybrid,Mid,5,Master,1
6410,Data Scientist,Enterprise,E-commerce,India,Hybrid,Entry,10,Bachelor,0
6411,Data Engineer,MNC,Education,Germany,Onsite,Entry,4,PhD,0
6412,Machine Learning Engineer,Enterprise,Healthcare,Canada,Hybrid,Mid,0,Master,0
6413,Data Engineer,Enterprise,Education,India,Remote,Entry,7,Bachelor,1
6414,Data Scientist,Medium,Retail,Germany,Onsite,Entry,10,Bachelor,0
6415,Machine Learning Engineer,Startup,E-commerce,India,Onsite,Mid,7,Master,1
6416,Data Analyst,Medium,Healthcare,Germany,Onsite,Mid,12,Master,0
6417,AI Engineer,Enterprise,Education,India,Remote,Mid,2,Master,0
6418,Data Scientist,Medium,Finance,USA,Remote,Senior,9,Bachelor,0
6419,Machine Learning Engineer,Startup,Technology,USA,Onsite,Mid,4,Bachelor,1
6420,Machine Learning Engineer,MNC,Education,Australia,Remote,Entry,11,PhD,0
6421,Business Analyst,Medium,E-commerce,Germany,Hybrid,Mid,9,PhD,1
6422,Machine Learning Engineer,Enterprise,Education,Germany,Onsite,Senior,10,Bachelor,0
6423,Business Analyst,MNC,E-commerce,Canada,Remote,Entry,4,Master,1
6424,AI Engineer,Enterprise,E-commerce,Singapore,Hybrid,Senior,2,PhD,0
6425,Machine Learning Engineer,Enterprise,Healthcare,Singapore,Onsite,Entry,3,PhD,0
6426,Business Analyst,Medium,E-commerce,Germany,Onsite,Mid,0,Bachelor,1
6427,Data Engineer,Startup,Technology,India,Remote,Entry,13,PhD,0
6428,AI Engineer,MNC,E-commerce,Australia,Onsite,Entry,2,Master,1
6429,Data Scientist,Medium,Finance,Canada,Hybrid,Entry,7,Bachelor,0
6430,Data Analyst,MNC,Education,Australia,Onsite,Mid,9,Master,1
6431,Data Analyst,Medium,Healthcare,UK,Remote,Entry,1,PhD,1
6432,Data Analyst,Medium,Retail,USA,Remote,Mid,13,PhD,1
6433,Data Analyst,Medium,Healthcare,UK,Remote,Entry,2,Bachelor,1
6434,Business Analyst,MNC,Finance,India,Remote,Entry,9,PhD,0
6435,Machine Learning Engineer,Enterprise,Retail,Australia,Remote,Mid,3,PhD,1
6436,Data Analyst,MNC,Education,Singapore,Onsite,Entry,14,Bachelor,0
6437,Data Analyst,Enterprise,Retail,Germany,Onsite,Entry,13,Bachelor,1
6438,Business Analyst,Enterprise,Healthcare,Australia,Onsite,Senior,12,Master,0
6439,Data Engineer,Startup,Healthcare,Singapore,Remote,Mid,13,Bachelor,1
6440,Data Scientist,Startup,Education,Singapore,Hybrid,Mid,1,Master,0
6441,AI Engineer,Medium,Technology,Canada,Remote,Mid,7,PhD,0
6442,Data Analyst,MNC,Education,India,Hybrid,Mid,12,Bachelor,1
6443,Machine Learning Engineer,MNC,Retail,India,Remote,Entry,11,Master,0
6444,Data Scientist,MNC,Technology,Singapore,Remote,Senior,2,Master,1
6445,Data Analyst,Medium,Education,Germany,Hybrid,Entry,4,PhD,0
6446,Business Analyst,MNC,Healthcare,USA,Hybrid,Entry,14,PhD,0
6447,Business Analyst,Medium,Technology,Canada,Remote,Entry,11,Bachelor,0
6448,AI Engineer,Startup,Education,Canada,Remote,Senior,8,Master,1
6449,Business Analyst,Startup,Technology,Australia,Hybrid,Mid,13,Master,0
6450,Data Scientist,MNC,Education,Australia,Remote,Entry,10,Master,0
6451,Data Analyst,Enterprise,Retail,Germany,Remote,Mid,6,Bachelor,1
6452,Machine Learning Engineer,MNC,Healthcare,Singapore,Hybrid,Senior,4,Master,1
6453,Data Engineer,Startup,Technology,Australia,Hybrid,Mid,1,Bachelor,1
6454,Machine Learning Engineer,Enterprise,E-commerce,USA,Onsite,Senior,14,Master,1
6455,Data Scientist,Enterprise,Retail,India,Onsite,Senior,1,Master,0
6456,Data Scientist,Enterprise,Healthcare,Australia,Onsite,Entry,6,Master,0
6457,Data Scientist,Startup,Healthcare,UK,Hybrid,Senior,13,PhD,0
6458,Data Analyst,Medium,Healthcare,Singapore,Onsite,Mid,13,PhD,0
6459,Machine Learning Engineer,Startup,Finance,UK,Hybrid,Senior,0,Bachelor,1
6460,Data Scientist,MNC,Finance,Singapore,Remote,Mid,5,Master,0
